,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Unnamed: 10,Unnamed: 11
9272,11275,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men Crickt Black Track Pants,,
9273,45999,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Fabindia Green Self-Striped Saree,,
9274,25040,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Nike Men Sublimated Grey Jersey,,
9275,24192,Unisex,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Converse Unisex Chuck Taylor All Star Print Purple Casual Shoes,,
9276,33125,Women,Footwear,Shoes,Heels,Grey,Winter,2015.0,Casual,Catwalk Women Grey Stilettoes,,
9277,52112,Women,Apparel,Topwear,Kurtis,Multi,Summer,2012.0,Ethnic,Myntra Women Multi Coloured Kurti,,
9278,36457,Men,Footwear,Shoes,Sports Shoes,Grey,Spring,2013.0,Sports,Spinn Men Temptation Grey Sport Shoes,,
9279,4282,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Rockport Men Arratoon Brown Shoe,,
9280,37585,Girls,Apparel,Topwear,Rompers,White,Summer,2012.0,Casual,Madagascar3 Infant Girls White Snapsuit Romper,,
9281,5350,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Artengo Artengo 522c Man Synthe,,
9282,4878,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,Levis Kids Boy's Devon White Teens Kidswear,,
9283,32231,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Blue Kurta,,
9284,40611,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta,,
9285,1536,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Puma Men Black Net Jersey,,
9286,24354,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Folklore Women Blue Printed Kurta,,
9287,10161,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Cabana Racer White Sports Shoes,,
9288,4044,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,ADIDAS Men's Snova Glide 3M White Silver Shoe,,
9289,45363,Women,Footwear,Shoes,Heels,Beige,Summer,2016.0,Casual,Cobblerz Women Beige Sandals,,
9290,21626,Women,Apparel,Innerwear,Bra,White,Summer,2014.0,Casual,Enamor Women Smooth White Bra,,
9291,5196,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Pink Floyd Men's Dark Side Of The Moon Royal Blue T-shirt,,
9292,37743,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Stripes Grey Shirt,,
9293,6713,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Locomotive Men's Round Neck Navy Blue T-shirt,,
9294,50483,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Melange Briefs,,
9295,28599,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2012.0,Sports,Fila Men Calcio Red Sports Shoes,,
9296,23171,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Mark Taylor Men Grey Printed T-shirt,,
9297,16296,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Peter England Men Solid Red Polo T-Shirt,,
9298,42146,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Women White Sweet Classic Leather Shoes,,
9299,3261,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Guerrilla Men's Heroes Needed Yellow T-shirt,,
9300,26403,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Turtle Men Check Red Shirt,,
9301,12636,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Probase Men Printed Blue Tshirts,,
9302,17176,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Green Shirt,,
9303,6521,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2011.0,Sports,Nike Men's Football Navy Blue Short,,
9304,18902,Unisex,Accessories,Headwear,Caps,Black,Fall,2011.0,Casual,ADIDAS Originals Unisex Black Cap,,
9305,47606,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Portia Women White Wedges,,
9306,51763,Women,Footwear,Shoes,Flats,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats,,
9307,30754,Men,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Fabindia Men Check Maroon Kurta,,
9308,2181,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men Aqua T-shirt,,
9309,9569,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Solid Light Blue Shirts,,
9310,26631,Women,Footwear,Shoes,Casual Shoes,Black,Spring,2014.0,Casual,Puma Women Winning Diva Ballerina Black Casual Shoes,,
9311,12404,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Formal,Reid & Taylor Men Solid Grey Socks,,
9312,31686,Women,Footwear,Shoes,Casual Shoes,Gold,Summer,2012.0,Casual,Nike Women Fivekay Gold Shoes,,
9313,32003,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Formal,Playboy Men Brown Formal Socks,,
9314,11281,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans,,
9315,24166,Women,Apparel,Topwear,Kurtis,Navy Blue,Fall,2011.0,Ethnic,Aurelia Women Navy Blue Kurti,,
9316,57494,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Lee Cooper Men Brown Shoes,,
9317,40423,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White Top,,
9318,53808,Women,Apparel,Topwear,Kurtas,Cream,Fall,2012.0,Ethnic,Ayaany Women Cream Kurta,,
9319,38539,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Black California Casual Shoes,,
9320,15621,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Sports,Nike Men AS EM BE True Cricket Crew White Sweatshirts,,
9321,4276,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011.0,Casual,Rockport Men's Capella Navy Blue Shoe,,
9322,37571,Girls,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Madagascar3 Infant Girls Light Green Spaghetti Top,,
9323,53034,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,,
9324,17512,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Polo T-Shirt,,
9325,9931,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Basics Men Blue T-shirt,,
9326,34790,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Men Cadillace Black Shoes,,
9327,47262,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,FCUK Underwear Men White & Black Brief,,
9328,26255,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,Proline Men Navy Track Pants,,
9329,19488,Men,Apparel,Innerwear,Trunk,Maroon,Summer,2016.0,Casual,Levis Men Jazz Stripes Maroon Trunks,,
9330,12060,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,W Women Printed White Kurtas,,
9331,30330,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Under Medicated Black T-shirt,,
9332,6979,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,S.Oliver Women Pink Tank Top,,
9333,24502,Men,Apparel,Topwear,Belts,Brown,Fall,2015.0,Formal,Pacific Gold Men Brown Leather Belt,,
9334,37929,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Mineral Women Pink Dress,,
9335,40047,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black T-shirt,,
9336,32467,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Almighty Zeus White T-shirt,,
9337,38961,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Gini and Jony Boys Printed Grey T-shirt,,
9338,53450,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,2012.0,Casual,ADIDAS Women Green Flip Flops,,
9339,15245,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Originals Men Superstar 2 Lite logo Black Casual Shoes,,
9340,45535,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Fila Men White T-Shirt,,
9341,40275,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers Men Beige Trousers,,
9342,14999,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,ADIDAS Originals Men Solid Blue Tshirts,,
9343,33787,Men,Apparel,Topwear,Shirts,Brown,Spring,2013.0,Smart Casual,Van Heusen Men Brown Giza Cotton Shirt,,
9344,24730,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Women White Printed T-shirt,,
9345,10505,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Women RN HS Yellow Tshirts,,
9346,56310,Women,Apparel,Innerwear,Bra,Pink,Summer,2017.0,Casual,Biara Women Pink Bra,,
9347,32655,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Sports,Nike Women Tech Black Capris,,
9348,4420,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Men's Convertible Slub Grey T-shirt,,
9349,59358,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Vishudh Women Purple Printed Kurta,,
9350,15077,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Mother Earth Women Printed White Kurtas,,
9351,35470,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Ruffles Blue Wedges,,
9352,6377,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Numero Uno Men's Brown Canvas Shoe,,
9353,27989,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Jockey ZONE Men Zone Blue Brief US17,,
9354,47050,Women,Apparel,Bottomwear,Salwar,Navy Blue,Summer,2012.0,Ethnic,Shree Women Navy Blue & Pink Jodhpuri Salwar,,
9355,17720,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Reid & Taylor Men Check White Shirt,,
9356,29813,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Basics Men Green Checked Slim Fit Shirt,,
9357,42522,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Mother Earth Women Green Kurta,,
9358,3605,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Converse Unisex Chuck Taylor Checks HI Red Canvas Shoe,,
9359,26067,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt,,
9360,55595,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Peter England Men Brown Check Shirt,,
9361,30102,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Flying Machine Men Blue Jeans,,
9362,52911,Women,Apparel,Saree,Sarees,Mustard,Fall,2012.0,Ethnic,FNF Mustard Sari,,
9363,44874,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Navy Blue T-shirt,,
9364,25843,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Diva Women Printed Purple Kurta,,
9365,36468,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Spinn Men Zoom Black Shoes,,
9366,14738,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Arrow Men Check Grey Shirts,,
9367,28760,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012.0,Ethnic,Aurelia Women Peach Kurta,,
9368,2976,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Casual,Puma Women's Lifestyle Purple Polo T-shirt,,
9369,7438,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Proline Men Grey Polo T-shirt,,
9370,17981,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Puma Unisex Red Hip Hop Shoes,,
9371,19027,Women,Footwear,Shoes,Casual Shoes,Pink,Winter,2015.0,Casual,Catwalk Women Loafer Pink Casual Shoes,,
9372,3098,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Probase Men's Spirit Green T-shirt,,
9373,8470,Women,Apparel,Topwear,Tunics,Black,Fall,2011.0,Casual,Scullers For Her Women Viscose Tunics Purple Tops,,
9374,49757,Women,Apparel,Bottomwear,Leggings,Maroon,Summer,2012.0,Casual,Vishudh Maroon Leggings,,
9375,28552,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Nike Men Club Pique Polo Green T-shirt,,
9376,50448,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Chromozome Men Grey & Orange Pack of 2 Briefs,,
9377,22068,Women,Apparel,Topwear,Kurtas,Grey,Fall,2011.0,Ethnic,Vishudh Women Printed Grey Kurta,,
9378,34931,Women,Apparel,Topwear,Dupatta,Mustard,Summer,2012.0,Ethnic,Fabindia Mustard Dupatta,,
9379,2378,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Brown Shoe,,
9380,9790,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Sports,Puma Women Large Logo Purple Tshirts,,
9381,22854,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Casual Shoes,,
9382,11078,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Scullers Men Stripes Grey Sweaters,,
9383,41708,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Catwalk Women White Heels,,
9384,39612,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Heels,,
9385,33328,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Arrow New York Men Grey Slim Fit Shirt,,
9386,11844,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2012.0,Casual,Playboy Men Casual Grey Casual Shoes,,
9387,10996,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Inkfruit Men Too Drunk Brown Tshirts,,
9388,37788,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Stripes Grey Shirt,,
9389,16639,Men,Apparel,Topwear,Tshirts,Orange,Summer,2016.0,Casual,Facit Men Smart Orange Tshirt,,
9390,26890,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Printed Pink Top,,
9391,27942,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Jockey Men Comfort Stretch Blue Bikini Brief,,
9392,34569,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Tonga Women Printed Grey Top,,
9393,28136,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Navy Blue Brief 8044,,
9394,19671,Women,Apparel,Topwear,Tshirts,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Printed Olive T-shirt,,
9395,14952,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Status Quo Men Stripes Navy Blue Tshirts,,
9396,57209,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Jeans,,
9397,39276,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2018.0,Casual,Red Chief Men Brown Casual Shoes,,
9398,5539,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Air Relentless Black Red White Shoe,,
9399,20955,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,2011.0,Casual,ADIDAS Men Adi Cells Red Flip Flops,,
9400,21887,Women,Apparel,Topwear,Kurtas,Magenta,Fall,2011.0,Ethnic,BIBA Women Thread Work Kurta,,
9401,36830,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Vishudh Women Purple Kurta,,
9402,20169,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Thin Blue Shirt,,
9403,41962,Boys,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Raw Wash Navy Blue Jeans,,
9404,12897,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men Game Point White Casual Shoes,,
9405,35689,Men,Footwear,Shoes,Casual Shoes,White,Spring,2013.0,Casual,U.S. Polo Assn. Men White Shoes,,
9406,8828,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Ranger Yellow N Blue Stripes White Shirts,,
9407,13945,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Printed Red Tshirts,,
9408,7860,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men's Formal Black Shoe,,
9409,8014,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Fila Men's Round Neck Red Black T-shirt,,
9410,31229,Women,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Puma Women Pink Capris,,
9411,18591,Men,Accessories,Socks,Socks,White,Fall,2013.0,Sports,Puma Men White Pack of 3 Socks,,
9412,13179,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,FILA Men Dls Maxim Black Sports Shoes,,
9413,26864,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Top,,
9414,6348,Unisex,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,Crocs Kid's Unisex Basic Red Kidswear,,
9415,30901,Women,Apparel,Bottomwear,Salwar,Red,Summer,2012.0,Ethnic,Fabindia Women Red Mangalgiri Salwar,,
9416,19685,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Printed Grey Top,,
9417,26058,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Gingham Blue Shirt,,
9418,18757,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Arrow Woman Kiro White Shirt,,
9419,54478,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Hanes Men Grey Premium String Bikini Briefs,,
9420,41398,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men Blue Check Shirt,,
9421,15874,Unisex,Footwear,Flip Flops,Flip Flops,Green,Fall,2012.0,Casual,Warner Bros Kids Unisex TJ Sport Flop Green Slippers,,
9422,1951,Women,Footwear,Shoes,Sports Shoes,Purple,Fall,2011.0,Sports,Puma Women Eco Funky Shoes,,
9423,59367,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Vishudh Women Brown & Yellow Kurta,,
9424,15048,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,ADIDAS Women Solid Grey Sweaters,,
9425,10708,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Nike Men Logo T-shirt Black Tshirts,,
9426,37916,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Mineral Women White Top,,
9427,40078,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue T-shirt,,
9428,21873,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Chhota Bheem Kids Boys Lets Rock Green T-shirt,,
9429,59969,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black Dress,,
9430,32458,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Women Graphic Blue T-shirt,,
9431,41996,Girls,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Gini and Jony Girls Roseatte Black Dress,,
9432,56921,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,HM Women Blue Sandals,,
9433,12863,Men,Footwear,Shoes,Formal Shoes,Black,Spring,2012.0,Formal,Lee Cooper Men Black Formal Shoes,,
9434,51338,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Casual,Raymond Men Navy Blue Socks,,
9435,9132,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men Excitemo TT White Sports Shoes,,
9436,6946,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Dude Black T-shirt,,
9437,24159,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aurelia Women Blue Striped Kurta,,
9438,44880,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Jamaica Fun T-shirt,,
9439,53837,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Vishudh Women White Printed Kurta,,
9440,38506,Girls,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Gini and Jony Girls Woven Pink Pedal Pusher,,
9441,4249,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Probase Men's Mirror On The Brown T-shirt,,
9442,28794,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,,
9443,2982,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Puma Women White Top,,
9444,47639,Women,Footwear,Shoes,Heels,Yellow,Winter,2012.0,Casual,Carlton London Women Yellow Peep Toes,,
9445,35219,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Fortune Men Brown Shoes,,
9446,3850,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's True Rider Turquoise T-shirt,,
9447,43299,Men,Footwear,Flip Flops,Flip Flops,Teal,Summer,2012.0,Casual,United Colors of Benetton Men Teal Flip Flop,,
9448,9556,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Asem Cricket Swoosh Black T-Shirts,,
9449,8484,Women,Apparel,Dress,Dresses,Purple,Fall,2011.0,Casual,Forever New Women Floral Purple Dress,,
9450,43897,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Arrow Sport Men Red T-shirt,,
9451,23972,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Peter England Men Green Printed T-shirt,,
9452,48443,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt,,
9453,9764,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Women Wow White Tshirts,,
9454,12609,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Jealous 21 Women Solid Blue Sweaters,,
9455,35817,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Enroute Women Black Shoes,,
9456,4847,Men,Apparel,Topwear,Jackets,Black,Summer,2011.0,Casual,ADIDAS Men Revo Black Jacket,,
9457,5995,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Highlander Men Grey Blue Checked Slim Fit Shirt,,
9458,59703,Women,Apparel,Innerwear,Briefs,Black,Summer,2014.0,Casual,Avirate Black & White Brief,,
9459,38565,Men,Accessories,Headwear,Caps,White,Summer,2012.0,Casual,Nike Men White Bull Logo Cap,,
9460,1758,Men,Apparel,Topwear,Jackets,White,Fall,2010.0,Sports,Lotto Men White Collared Jacket,,
9461,52986,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Sari,,
9462,24906,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Pink Printed T-shirt,,
9463,29625,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Indigo Nation Men Check Red Shirt,,
9464,17916,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Sports,Nike Men Grey Sweatshirt,,
9465,9535,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Sports,Nike Men Ast 90ss Graphic Grey T-Shirts,,
9466,35048,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Women Silk Green Kurta,,
9467,35874,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Marvel Boys Comics Grey T-shirt,,
9468,18350,Men,Accessories,Socks,Socks,White,Summer,2013.0,Casual,Fila Mens Ankel Logo White Socks,,
9469,48420,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,French Connection Men Maroon Striped T-shirt,,
9470,23911,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Fila Men Terrindalo Black Casual Shoes,,
9471,24308,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,ADIDAS Men White Shorts,,
9472,39685,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lotto Men Black Shoes,,
9473,4018,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2011.0,Casual,ADIDAS Men's Durante Beige White Shoe,,
9474,59760,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Rocia Women White Flats,,
9475,51169,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Raymond Men Black Socks,,
9476,26807,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Arrow Men Grey Striped Trousers,,
9477,18734,Women,Apparel,Topwear,Tops,Off White,Fall,2011.0,Casual,Arrow Woman Bow Off White Top,,
9478,50887,Women,Apparel,Saree,Sarees,Mustard,Summer,2012.0,Ethnic,Prafful Mustard & Navy Blue Crepe Sari,,
9479,9363,Women,Accessories,Socks,Socks,White,Fall,2011.0,Casual,Puma Women Logo Stud White Socks,,
